action,new_state,reward,state
111.0,"[ 20 220 260  20 200 280  80 200 240  40 140 320  20 120 300  40 160 280
   0 160 300  44  38  40  36  44  46  46  38  38  46  36  40  38  42  46
  36  38  46  42  36  36   0   1   0   0   1   1   0   1   1   0   1   1
   0   0   1   0   1   0   1   0   0]",-1.8857133648420112,"[ 20 220 260  20 200 280  80 200 240  40 140 320  20 120 300  40 160 280
   0 160 300  44  38  40  36  44  46  46  38  38  46  36  40  38  42  46
  36  38  46  44  36  36   0   1   0   0   1   1   0   1   1   0   1   1
   0   0   1   0   1   0   1   0   0]"
10.0,"[ 20 220 260  20 200 280  80 200 240  40 140 320  20 120 300  40 160 280
   0 160 300  44  38  40  36  44  46  46  38  38  46  36  40  38  42  46
  36  38  46  42  36  36   0   1   0   0   1   1   0   1   1   0   1   1
   0   0   1   0   1   0   1   0   0]",-1.799059939204544,"[ 20 220 260  20 200 280  80 200 240  40 140 320  20 120 300  40 160 280
   0 160 300  44  38  40  36  44  46  46  38  38  46  36  40  38  42  46
  36  38  46  42  36  36   0   1   0   0   1   1   0   1   1   0   1   1
   0   0   1   0   1   0   1   0   0]"
120.0,"[ 20 220 260  20 200 280  80 200 240  40 140 320  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  46
  36  38  46  42  36  36   0   1   0   0   1   1   0   1   1   0   1   1
   0   0   1   0   1   0   1   0   0]",-5.243951334147571,"[ 20 220 260  20 200 280  80 200 240  40 140 320  20 120 300  40 160 280
   0 160 300  44  38  40  36  44  46  46  38  38  46  36  40  38  42  46
  36  38  46  42  36  36   0   1   0   0   1   1   0   1   1   0   1   1
   0   0   1   0   1   0   1   0   0]"
53.0,"[ 20 220 260  20 200 280  80 200 240  40 140 320  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  46
  36  38  46  42  36  36   0   1   0   0   1   1   0   1   0   0   1   1
   0   0   1   0   1   0   1   0   0]",-3.685071506260452,"[ 20 220 260  20 200 280  80 200 240  40 140 320  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  46
  36  38  46  42  36  36   0   1   0   0   1   1   0   1   1   0   1   1
   0   0   1   0   1   0   1   0   0]"
86.0,"[ 20 220 260  20 200 280  80 200 240  40 140 320  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  46
  36  38  46  42  36  36   0   1   0   0   1   1   0   1   0   0   1   1
   0   0   1   0   1   0   1   0   0]",-3.5869465409788024,"[ 20 220 260  20 200 280  80 200 240  40 140 320  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  46
  36  38  46  42  36  36   0   1   0   0   1   1   0   1   0   0   1   1
   0   0   1   0   1   0   1   0   0]"
64.0,"[ 20 220 260  20 200 280  80 200 240  40 140 320  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  46
  36  38  46  42  36  36   0   1   0   0   1   1   0   1   0   0   1   1
   0   0   1   0   1   0   1   0   0]",-1.4253413097003194,"[ 20 220 260  20 200 280  80 200 240  40 140 320  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  46
  36  38  46  42  36  36   0   1   0   0   1   1   0   1   0   0   1   1
   0   0   1   0   1   0   1   0   0]"
66.0,"[ 20 220 260  20 200 280  80 200 240  40 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  46
  36  38  46  42  36  36   0   1   0   0   1   1   0   1   0   0   1   1
   0   0   1   0   1   0   1   0   0]",-3.4928205566365595,"[ 20 220 260  20 200 280  80 200 240  40 140 320  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  46
  36  38  46  42  36  36   0   1   0   0   1   1   0   1   0   0   1   1
   0   0   1   0   1   0   1   0   0]"
87.0,"[ 20 220 260  20 200 280  80 200 240  40 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  44
  36  38  46  42  36  36   0   1   0   0   1   1   0   1   0   0   1   1
   0   0   1   0   1   0   1   0   0]",-2.5252129546639006,"[ 20 220 260  20 200 280  80 200 240  40 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  46
  36  38  46  42  36  36   0   1   0   0   1   1   0   1   0   0   1   1
   0   0   1   0   1   0   1   0   0]"
65.0,"[ 20 220 260  20 200 280  80 200 240  40 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  44
  36  38  46  42  36  36   0   1   0   0   1   1   0   1   0   0   0   1
   0   0   1   0   1   0   1   0   0]",-0.6555638861777207,"[ 20 220 260  20 200 280  80 200 240  40 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  44
  36  38  46  42  36  36   0   1   0   0   1   1   0   1   0   0   1   1
   0   0   1   0   1   0   1   0   0]"
55.0,"[ 20 220 260  20 200 280  80 200 240  20 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  44
  36  38  46  42  36  36   0   1   0   0   1   1   0   1   0   0   0   1
   0   0   1   0   1   0   1   0   0]",-2.766266022367004,"[ 20 220 260  20 200 280  80 200 240  40 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  44
  36  38  46  42  36  36   0   1   0   0   1   1   0   1   0   0   0   1
   0   0   1   0   1   0   1   0   0]"
22.0,"[ 20 220 260  20 200 280  80 200 240  20 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  44
  36  38  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   1
   0   0   1   0   1   0   1   0   0]",-0.8577667772889941,"[ 20 220 260  20 200 280  80 200 240  20 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  44
  36  38  46  42  36  36   0   1   0   0   1   1   0   1   0   0   0   1
   0   0   1   0   1   0   1   0   0]"
119.0,"[ 20 220 260  20 200 280  80 200 240  20 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  44
  36  38  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   1
   0   0   1   0   1   0   1   0   0]",-1.6040570475226,"[ 20 220 260  20 200 280  80 200 240  20 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  44
  36  38  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   1
   0   0   1   0   1   0   1   0   0]"
63.0,"[ 20 220 260  20 200 280  80 200 240  20 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  44
  36  38  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   1
   0   0   1   0   1   0   1   0   0]",-0.927635252834025,"[ 20 220 260  20 200 280  80 200 240  20 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  44
  36  38  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   1
   0   0   1   0   1   0   1   0   0]"
98.0,"[ 20 220 260  20 200 280  80 200 240  20 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   1
   0   0   1   0   1   0   1   0   0]",-2.0730777689974316,"[ 20 220 260  20 200 280  80 200 240  20 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  44
  36  38  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   1
   0   0   1   0   1   0   1   0   0]"
27.0,"[ 20 220 260  20 200 280  80 200 240  20 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  42  46  46  38  38  46  36  40  38  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   1
   0   0   1   0   1   0   1   0   0]",-0.43941336568110845,"[ 20 220 260  20 200 280  80 200 240  20 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  44  46  46  38  38  46  36  40  38  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   1
   0   0   1   0   1   0   1   0   0]"
119.0,"[ 20 220 260  20 200 280  80 200 240  20 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  42  46  46  38  38  46  36  40  38  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   1
   0   0   1   0   1   0   1   0   0]",-2.131017468453302,"[ 20 220 260  20 200 280  80 200 240  20 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  42  46  46  38  38  46  36  40  38  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   1
   0   0   1   0   1   0   1   0   0]"
71.0,"[ 20 220 260  20 200 280  80 200 240  20 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  42  46  46  38  38  46  36  40  38  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]",-1.9961368688958168,"[ 20 220 260  20 200 280  80 200 240  20 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  42  46  46  38  38  46  36  40  38  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   1
   0   0   1   0   1   0   1   0   0]"
14.0,"[ 20 220 260  20 200 280  80 200 240  20 140 340  20 120 300  40 160 280
   0 160 320  44  38  42  36  42  46  46  38  38  46  36  40  38  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]",-1.502636147552867,"[ 20 220 260  20 200 280  80 200 240  20 140 340  20 120 300  40 160 280
   0 160 320  44  38  40  36  42  46  46  38  38  46  36  40  38  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]"
61.0,"[ 20 220 260  20 200 280  80 200 240  20 120 340  20 120 300  40 160 280
   0 160 320  44  38  42  36  42  46  46  38  38  46  36  40  38  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]",-2.0533142353579117,"[ 20 220 260  20 200 280  80 200 240  20 140 340  20 120 300  40 160 280
   0 160 320  44  38  42  36  42  46  46  38  38  46  36  40  38  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]"
12.0,"[ 20 220 280  20 200 280  80 200 240  20 120 340  20 120 300  40 160 280
   0 160 320  44  38  42  36  42  46  46  38  38  46  36  40  38  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]",-1.4300600357942677,"[ 20 220 260  20 200 280  80 200 240  20 120 340  20 120 300  40 160 280
   0 160 320  44  38  42  36  42  46  46  38  38  46  36  40  38  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]"
74.0,"[ 20 220 280  20 200 280  80 200 240  20 120 340  20 120 300  40 160 280
   0 160 320  44  38  42  36  42  46  46  38  38  46  36  40  40  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]",-1.2522354616238422,"[ 20 220 280  20 200 280  80 200 240  20 120 340  20 120 300  40 160 280
   0 160 320  44  38  42  36  42  46  46  38  38  46  36  40  38  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]"
108.0,"[ 20 220 280  20 200 280  80 200 240  20 120 340  20 120 300  40 160 280
  20 160 320  44  38  42  36  42  46  46  38  38  46  36  40  40  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]",-1.9440742231565538,"[ 20 220 280  20 200 280  80 200 240  20 120 340  20 120 300  40 160 280
   0 160 320  44  38  42  36  42  46  46  38  38  46  36  40  40  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]"
72.0,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 160 320  44  38  42  36  42  46  46  38  38  46  36  40  40  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]",-1.248018674680974,"[ 20 220 280  20 200 280  80 200 240  20 120 340  20 120 300  40 160 280
  20 160 320  44  38  42  36  42  46  46  38  38  46  36  40  40  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]"
51.0,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 160 320  44  38  42  36  42  46  46  38  36  46  36  40  40  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]",-2.199524038552173,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 160 320  44  38  42  36  42  46  46  38  38  46  36  40  40  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]"
119.0,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 160 320  44  38  42  36  42  46  46  38  36  46  36  40  40  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]",1.212625687634266,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 160 320  44  38  42  36  42  46  46  38  36  46  36  40  40  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]"
114.0,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 180 320  44  38  42  36  42  46  46  38  36  46  36  40  40  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]",-1.0843731781583097,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 160 320  44  38  42  36  42  46  46  38  36  46  36  40  40  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]"
105.0,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 180 320  44  38  42  36  42  46  46  38  36  46  36  40  40  42  44
  36  40  44  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]",-1.4181214955197297,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 180 320  44  38  42  36  42  46  46  38  36  46  36  40  40  42  44
  36  40  46  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]"
21.0,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 180 320  44  38  42  36  42  46  46  38  36  46  36  40  40  42  44
  36  40  44  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]",-0.4436472090452421,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 180 320  44  38  42  36  42  46  46  38  36  46  36  40  40  42  44
  36  40  44  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]"
111.0,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 180 320  44  38  42  36  42  46  46  38  36  46  36  40  40  42  44
  36  40  44  40  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]",-1.158958401005103,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 180 320  44  38  42  36  42  46  46  38  36  46  36  40  40  42  44
  36  40  44  42  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]"
83.0,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 180 320  44  38  42  36  42  46  46  38  36  46  36  40  40  42  44
  36  40  44  40  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]",-0.6442764461112306,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 180 320  44  38  42  36  42  46  46  38  36  46  36  40  40  42  44
  36  40  44  40  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]"
35.0,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 180 320  44  38  42  36  42  46  46  38  36  46  36  40  40  42  44
  36  40  44  40  36  36   0   1   0   1   1   0   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]",-2.902526058950751,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 180 320  44  38  42  36  42  46  46  38  36  46  36  40  40  42  44
  36  40  44  40  36  36   0   1   0   1   1   1   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]"
74.0,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 180 320  44  38  42  36  42  46  46  38  36  46  36  40  42  42  44
  36  40  44  40  36  36   0   1   0   1   1   0   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]",-3.434316028035383,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 180 320  44  38  42  36  42  46  46  38  36  46  36  40  40  42  44
  36  40  44  40  36  36   0   1   0   1   1   0   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]"
16.0,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 180 320  44  38  42  36  42  46  46  38  36  46  36  40  42  42  44
  36  40  44  40  36  36   0   1   1   1   1   0   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]",-0.3097958087928193,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 180 320  44  38  42  36  42  46  46  38  36  46  36  40  42  42  44
  36  40  44  40  36  36   0   1   0   1   1   0   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]"
18.0,"[ 20 220 280  40 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 180 320  44  38  42  36  42  46  46  38  36  46  36  40  42  42  44
  36  40  44  40  36  36   0   1   1   1   1   0   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]",0.21007783156980234,"[ 20 220 280  20 200 280  80 200 240  20 120 340  40 120 300  40 160 280
  20 180 320  44  38  42  36  42  46  46  38  36  46  36  40  42  42  44
  36  40  44  40  36  36   0   1   1   1   1   0   0   1   0   0   0   0
   0   0   1   0   1   0   1   0   0]"
